model,dataset,d_effective,r2_val,lip_tail_ratio,lip_tail_ratio_q90,lip_q50,lip_q75,lip_q90,lip_q95,lip_q99,lip_mean,lip_std,violation_prob,per_point_max_q95,tau,n_anchors,median_perturbation_dist,n_probes,n_folds
ridge,diamonds,6,0.9250666822042393,0.5591667043915864,0.2809609325128458,0.08258069712773833,0.22041589976994427,0.42604507985391554,0.5611426625300677,0.8200545612180841,0.15839277108947641,0.18443633014308303,0.002503401360544218,0.9470389377959465,0.29825774660168625,245,0.05619475939639039,7350,5
xgb,diamonds,6,0.945373920510632,1.059763911180981,0.624999997358343,0.18753376183429143,0.6734237553912195,1.879207481172194,3.2679004516403745,8.100935663015758,0.7374433903120149,1.7574669177056965,0.002693877551020408,13.88987861488792,0.2954190671443939,245,0.05613147698121758,7350,5
chebypoly,elevators,16,0.8905387531440969,0.4195768345651838,0.24377039687813878,0.0022084976104106606,0.0039059824749938707,0.005907638208310754,0.007273558660197593,0.010436533299755033,0.0027691475087724764,0.002313818328122348,0.025768115942028984,0.01274713438184821,0.00190589016838998,230,0.19121443253041598,6900,5
chebytree,elevators,16,0.8858681367415938,0.7421852597896066,0.5461887877903124,0.0018470859221838055,0.0034243880952391803,0.005542228474753151,0.00793324944118601,0.027802035726893194,0.003050211976597538,0.005312570897897958,0.033884057971014486,0.04315815075721739,0.0018998419636398131,230,0.19121443253041598,6900,5
dt,elevators,16,0.5942283511524462,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,0.0004106127588368722,0.01835832807243127,0.0006144964179366122,0.004200077375671765,0.0223768115942029,0.03257637753404126,0.0015837786158369165,230,0.19121443253041598,6900,5
erbf,elevators,16,0.8617076881435441,0.3701285964952091,0.20136398224182991,0.0018142417480169991,0.0031778637179719917,0.004723528400788183,0.005713004413772993,0.007555146100751508,0.0022206040871346304,0.0017531853519379748,0.007942028985507246,0.009017664498710021,0.001833892007826094,230,0.19121443253041598,6900,5
rf,elevators,16,0.6898027663605975,1.0752808038600479,0.6395214878256087,0.00013892979920049616,0.00047787355779439186,0.0014121559104490141,0.0025622404928208253,0.006377087181899117,0.0005567630366390138,0.0013029682778434248,0.008,0.009348027772694757,0.0014658545055116288,230,0.19121443253041598,6900,5
ridge,elevators,16,0.8126883834555869,0.37001973071845456,0.19965343830742052,0.0015622226242557222,0.002765042721365727,0.004125272414251155,0.004980245898041275,0.00656928587616535,0.0019270405042014153,0.0015347400171824407,0.006289855072463768,0.007763768467268442,0.0018167155027309808,230,0.1907714883089123,6900,5
xgb,elevators,16,0.87305445436389,0.6296001371004515,0.3893680900966204,0.004901405576615787,0.009866207649123738,0.01747528971260532,0.024247888467819983,0.04345604419933378,0.00765442441833671,0.008860086399826241,0.24794202898550727,0.06121326312998863,0.0018652944127097726,230,0.19121443253041598,6900,5
chebypoly,energy_efficiency_heating,8,0.99733469304301,0.4858584804256717,0.23260069877614997,25.9958540129929,68.98999881383935,123.74286170902626,153.17433070359274,213.44659431209993,46.901324974652695,50.74328883141868,0.5240666666666667,260.73485711014564,3.008624099142611,100,0.12791911573600018,3000,5
chebytree,energy_efficiency_heating,8,0.9974935962770752,0.6444291733264393,0.3511199389543055,8.083947486245387,26.624711477835707,52.69635485482395,72.62198256770643,120.32833429913731,18.953711361895653,26.491160448906545,0.24153333333333332,164.23395705177668,3.0088941265939533,100,0.12791911573600018,3000,5
dt,energy_efficiency_heating,8,0.9956359978689259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006515139067609572,0.035678938349368985,0.0,0.0,3.014966092273846,100,0.12791911573600018,3000,5
erbf,energy_efficiency_heating,8,0.9984020617887239,0.5748328933594921,0.3314289439372,1.9970054344273145,4.374227342737339,7.96732491415536,10.528660029661197,16.674818010082184,3.2329081725480093,3.606015487065032,0.030533333333333336,21.318335909637035,3.008054079873947,100,0.12791911573600018,3000,5
rf,energy_efficiency_heating,8,0.9949580586677605,1.9484639846222183,1.1912967963286465,0.0,0.0007848815454104894,0.022545552341817314,0.07751381540755277,0.4192018656141701,0.01743322751786277,0.09695847913958437,0.0,0.4296985405531196,2.995133808385585,100,0.12791911573600018,3000,5
ridge,energy_efficiency_heating,8,0.9140537752572572,0.2385180825475605,0.11083608636722483,2.965443363712196,5.018682738417516,6.7639949780696895,7.540596030939833,8.756116575360732,3.3321944001328836,2.319723580322577,0.0002,9.620420236423577,2.885797320750533,100,0.1281035490763071,3000,5
xgb,energy_efficiency_heating,8,0.9960152741753013,0.6416572333324859,0.38829583735692025,18.976151277375426,39.116406522816725,71.58955564996637,100.54167250214881,178.24871314570913,30.324270690182267,39.168949344663346,0.44820000000000004,281.48138516468896,3.0023789405822754,100,0.12791911573600018,3000,5
chebypoly,esol,7,0.8934835808244801,0.43864921266100143,0.2237691525054773,0.5809242678187043,1.3420280140106686,2.176127845010305,2.66467595140143,3.510808687640767,0.8932477811163176,0.8680501636571905,0.04706666666666666,3.989211793298,0.5911507469338818,100,0.1323824646736773,3000,5
chebytree,esol,7,0.8486101517003937,0.7257068196399455,0.376538666235701,0.6518641788626133,2.101165543429333,5.110979928438766,6.581800101133709,10.064774404319575,1.6636003356117448,2.467780080431409,0.1236,11.824762010077993,0.5934814098414223,100,0.1323824646736773,3000,5
dt,esol,7,0.8533967481545774,2.0043213737826426,0.9599408184277516,0.0,0.0,1.8496020361329784,5.145759835255312,11.847731168065797,0.6771589392330711,2.4406055103894153,0.065,16.77552300788645,0.5908623617307933,100,0.1323824646736773,3000,5
erbf,esol,7,0.8972668411725078,0.4865265336398892,0.28417217788103855,0.39990112215384,0.7649119767810808,1.2313394833116595,1.5861892779051803,2.3995872603260096,0.5503166852473951,0.5160985878449409,0.0015333333333333332,2.8381340594239073,0.5951657887350612,100,0.1323824646736773,3000,5
rf,esol,7,0.8946218864264177,0.7194184112499682,0.4172397204717134,0.25193011036702745,0.652675209879899,1.3409934839634166,1.9386585050566425,3.575654268223411,0.5166289575832683,0.7242604001042411,0.0044666666666666665,4.5754423970514315,0.576190551748561,100,0.1323824646736773,3000,5
ridge,esol,7,0.8280614436091449,0.3469462029275827,0.17056140280316054,0.3861172441101019,0.7330740155766318,1.10797207045364,1.336127124312711,1.648242451542591,0.4973772002063728,0.40873141978821337,0.0004666666666666666,1.8213764160797616,0.5702654918196,100,0.13208186223363913,3000,5
xgb,esol,7,0.8821595131317073,0.5821212890376816,0.34187520205747157,1.2961842671144013,2.992433664655466,5.298625775794229,7.16953405673961,11.772016860035183,2.148085644325999,2.678706649173602,0.11473333333333333,17.8777767377083,0.5821642875671387,100,0.1323824646736773,3000,5
chebypoly,feynman_gaussian,2,0.3812594520041692,0.41585975594721714,0.2434361137608061,0.2894848130538724,0.5094053683530442,0.7643657611794561,0.8923769829352292,1.3875436606089917,0.3614109852491735,0.3282819965440121,0.0037333333333333337,1.1208440857959259,0.06312538779981712,100,0.010780365204152029,3000,5
chebytree,feynman_gaussian,2,0.9907851010900697,1.7856489768379002,1.384478407021627,0.01901909565142993,0.07118328480233196,0.353042224058581,1.2479560698862624,12.055251645308601,0.4207635531540011,2.257074739471091,0.0003333333333333333,3.015781926386766,0.10095633949522971,100,0.010780365204152029,3000,5
dt,feynman_gaussian,2,0.9387521755458437,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,0.0,1.2580640466905433,0.13754906485273,2.0384515721854606,0.0006666666666666666,2.2819734801050005,0.0989148040515703,100,0.010780365204152029,3000,5
erbf,feynman_gaussian,2,0.9690569843651439,1.7905204442327993,1.3696705734925647,0.026565423704605278,0.08067515899436163,0.4199825154306477,1.1891135490873381,12.690229541857239,0.3742772906308352,1.7908409204250382,0.0,1.8754660551442925,0.09965731214190879,100,0.010780365204152029,3000,5
rf,feynman_gaussian,2,0.9453132946299194,1.4263582986146228,0.9961511149798209,0.04476472422269513,0.19526819159277609,0.6462108921999115,1.3338216655512325,7.012829655724715,0.39026690071650827,1.6246071164317306,0.0,4.342633773821592,0.08787431722820649,100,0.010780365204152029,3000,5
ridge,feynman_gaussian,2,0.06866623741200244,0.02903482445656976,0.004426773078867375,0.0641794456107545,0.08439760821941758,0.08937058255991889,0.09006691929085106,0.09029514264039365,0.057796331801308755,0.028011717849234598,0.0,0.09030384789156035,0.027081104190191146,100,0.010766474927385168,3000,5
xgb,feynman_gaussian,2,0.489667103497459,1.8253949242297136,0.8518458775356162,0.0,0.14305282833128447,2.227071010193761,5.679607304521805,16.287155224785387,0.984470970927387,3.8539184882792306,0.0166,23.950758505445645,0.06968188285827637,100,0.010780365204152029,3000,5
chebypoly,feynman_wave_interference,4,0.9094083791716079,0.2043598288534278,0.1020179685721339,1.135265199347542,1.7723496840220858,2.2508195730508804,2.4818261947238938,2.855317505818906,1.1899009592002474,0.7568267124541582,0.0,2.992112503659642,0.8673933035406023,100,0.042606964434032654,3000,5
chebytree,feynman_wave_interference,4,0.8833385363588041,0.5763612250059502,0.46909939240042825,0.9999501398650501,1.6064428746909036,2.0759971105203685,2.3275130438299447,7.098044686407819,1.2332293872537354,1.8531580215615406,0.0036000000000000003,5.0019708929050894,0.8587596210566698,100,0.042606964434032654,3000,5
dt,feynman_wave_interference,4,0.8728065419374633,2.0043213737826426,1.2344663189570722,0.0,0.0,2.628585924632957,8.118858353447827,23.762208258450013,1.2164484004430653,4.758739179669344,0.021666666666666667,29.109547698879943,0.8563918592117492,100,0.042606964434032654,3000,5
erbf,feynman_wave_interference,4,0.9649779264054722,0.403327314629642,0.26559432101731534,1.3338465507980994,2.1898819147616964,3.0297004569359762,3.649725708621321,5.6609780767017215,1.5494493037416193,1.2074615257665304,0.0020666666666666667,6.098215257268089,0.8928076188568449,100,0.042606964434032654,3000,5
rf,feynman_wave_interference,4,0.8885496762887867,0.6194420301386897,0.37399325008542694,0.6805787592240439,1.4918050918871144,2.6782544369140284,3.709973116035325,6.471244302013356,1.1261300016226174,1.3491313076911617,0.00013333333333333334,7.9770424678125265,0.8254787882119269,100,0.042606964434032654,3000,5
ridge,feynman_wave_interference,4,0.8415195785998055,0.19174193033325143,0.08295217274893972,1.0569373046539585,1.6692548129870428,2.151707169070487,2.3706752318354476,2.609966933619365,1.1222732465642626,0.7097516817263532,0.0,2.6966511674750056,0.8338166040529691,100,0.04256745784865098,3000,5
xgb,feynman_wave_interference,4,0.9347547377168297,0.6511363876834946,0.38920725644625925,1.9519191824824638,4.4626962346333485,8.335633771824451,11.626013836807093,20.803627972850258,3.3504417994118567,4.483812309816381,0.024533333333333334,27.203679003322613,0.875349223613739,100,0.042606964434032654,3000,5
chebypoly,fiat_500_price,7,0.846439594406786,0.43616328275017063,0.25733354902048433,594.4365356109516,1254.0869499654555,1922.9964129883406,2326.687554648778,3887.747430987878,846.3260321991696,811.7506431479165,0.03726666666666667,4389.25861622251,535.7344914850453,100,0.14968354761685598,3000,5
chebytree,fiat_500_price,7,0.8449580187859466,0.5053061956977514,0.32706225639870234,393.59755173472877,790.4591004761121,1239.7056531145613,1547.798983242275,2977.8440630638597,573.2938587124115,698.9065940515031,0.019733333333333332,3673.951979422579,537.480491030675,100,0.14968354761685598,3000,5
dt,fiat_500_price,7,0.8242199813018376,2.0043213737826426,0.9150294563640401,0.0,0.0,1591.595952446451,4160.287925900946,8912.829342292307,546.4451643567536,2036.5665861109985,0.06793333333333332,14433.332116029274,538.4093560325343,100,0.14968354761685598,3000,5
erbf,fiat_500_price,7,0.8422189476404661,0.3985789740568479,0.21644839819282832,315.8407673997347,589.266209746079,902.2062588677761,1098.9744749615998,1512.1726646942834,410.4051614780391,348.1829554809609,0.0004666666666666667,1797.7653133392585,537.3131640935568,100,0.14968354761685598,3000,5
rf,fiat_500_price,7,0.8515227629844659,0.7670371755928613,0.46632542153034906,262.29537252087005,628.8025136572439,1293.3111250023321,1950.3164888786334,3877.9489915950776,526.5874216321691,812.7432734995202,0.0070666666666666655,6288.18327514834,527.4211829689685,100,0.14968354761685598,3000,5
ridge,fiat_500_price,7,0.8411893919469575,0.3459807440806449,0.17050986760355805,271.85822909059226,517.695007122277,781.0576502997078,940.2447459230618,1162.2899771567163,348.33130627031386,287.9474185309117,0.0,1264.4547507414406,530.977300168012,100,0.14929849620116148,3000,5
xgb,fiat_500_price,7,0.8346024428339142,0.6879920624622554,0.4345254901808516,1015.5278168994489,2297.6033549596223,4212.460155042291,5988.46412653476,11834.795660876316,1808.671138685438,2853.2536624904255,0.10593333333333332,20210.015864231696,526.602783203125,100,0.14968354761685598,3000,5
chebypoly,food_delivery_time,9,0.33099737910603944,0.5332561105137323,0.2968509612392128,351.00619270659377,888.4697799091216,1538.1113072992955,1932.899466162054,2953.211877309898,612.6363655414524,733.1233215483951,0.9273193473193473,3521.611238499228,1.6783034384640083,286,0.08160666023490264,8580,5
chebytree,food_delivery_time,9,0.33498041987357763,0.4782404537881556,0.29365061267071335,108.82244621002789,198.24546845291334,301.5071563431267,382.80501976300474,589.5239678367428,138.81354660199275,128.95790046867185,0.8308857808857809,760.4150221146114,1.6553868109960277,286,0.08160666023490264,8580,5
dt,food_delivery_time,9,0.27807151403933855,0.4008642747565285,0.4008642747565285,0.0,0.0,0.0,0.0,1.932022114183645,0.14579386908322675,1.8775647309349792,0.005384615384615385,9.226998148476072,1.483668387043084,286,0.08160666023490264,8580,5
erbf,food_delivery_time,9,0.2526153759266637,0.677356749505196,0.39729298037754324,0.8192532358217232,1.7670721198371673,3.4439340813221833,5.018244319703986,8.875573934130259,1.427068918778317,1.8014967570076847,0.0009557109557109557,10.34636716391076,1.4706269751501913,286,0.08160666023490264,8580,5
rf,food_delivery_time,9,0.2842480414203094,0.9055605067410953,0.5273557954564134,1.039189349183969,3.2491402360143566,8.149152612565377,13.217195786849786,28.09249203085569,3.083076056733608,5.788021359225901,0.019230769230769232,39.017309921837594,1.333588251938319,286,0.08160666023490264,8580,5
ridge,food_delivery_time,9,0.18088615547803716,0.25984102390720865,0.12339937223956063,1.1478230755560177,1.9293985528198259,2.6522784705717126,3.028532453131908,3.5334188680527134,1.2962453140012975,0.913146268802229,0.00030303030303030303,3.773259162128716,1.282483286922861,286,0.08150158230238788,8580,5
xgb,food_delivery_time,9,0.34589631507780505,0.6603977437444037,0.39740019049675374,24.192227639262235,53.2343513468036,99.64856088253514,137.92052245440863,252.68493631487246,41.59566795124615,53.577212582575626,0.5662004662004662,365.7054910424216,1.7321856021881104,286,0.08160666023490264,8580,5
chebypoly,freesolv,13,0.8889299811760809,0.38165721885859555,0.1977777821979242,1.5277998586127297,2.670031441955579,4.176006433808785,5.085524325634717,6.595575381763813,1.9000896437899102,1.5588157822952229,0.03406666666666667,7.763249696266615,1.1056829525277476,100,0.16747007171689915,3000,5
chebytree,freesolv,13,0.8871532899381878,0.5589080823381682,0.3774626762994893,0.9354940188478478,1.6898413337160374,2.6137750549531362,3.3073939161522494,6.380727639763627,1.2718181613095538,1.6053303047110212,0.016399999999999998,11.195192996389958,1.1124693643513464,100,0.16747007171689915,3000,5
dt,freesolv,13,0.7879292302976014,2.0043213737826426,1.7535775982274207,0.0,0.0,0.8058894061901205,4.495154284074963,15.335942963877722,0.663992902721805,2.8829881330856253,0.04346666666666667,21.677587645071732,1.0661663773442365,100,0.16747007171689915,3000,5
erbf,freesolv,13,0.8880950357934114,0.40962888804607556,0.22872131206523472,0.9450748236646971,1.6845395476139717,2.5870530059326255,3.1746909345466525,4.528979460217432,1.2020574907138306,1.004718172394608,0.005066666666666666,5.373348321286772,1.1166672779743887,100,0.16747007171689915,3000,5
rf,freesolv,13,0.8804141200770583,1.1161438055682205,0.6924061283154179,0.1768405786625376,0.5329381609152379,1.5496063459484508,2.7372080651065964,7.850735979477082,0.634236944739141,1.4572548462760957,0.019466666666666667,11.028841073246777,1.0394659725310407,100,0.16747007171689915,3000,5
ridge,freesolv,13,0.8277590357709567,0.3482096917920968,0.18950237174306261,0.899075947753245,1.5721219030877216,2.282597065716942,2.7245484858922597,3.5546049199844134,1.0876130332627971,0.8354920649111003,0.0078,4.0373949069898085,1.0509303419152998,100,0.16662523284870873,3000,5
xgb,freesolv,13,0.8845063151961051,0.6140874782014579,0.35106900096609334,2.7097501400341626,7.294627849408494,13.587466446446154,18.68585508801494,31.03903744826899,5.193300290371046,6.674857896507437,0.28626666666666667,38.84783216396501,1.0716617107391357,100,0.16747007171689915,3000,5
chebypoly,friedman1,5,0.9232876795967921,0.30316640612360285,0.16881363485115514,1.9176862086498236,3.133132845342756,4.291746609159064,5.046306399710337,6.360277725365054,2.160343440286172,1.5309259984712398,6.666666666666667e-05,7.219334017692506,1.365946549131884,100,0.09296773016451729,3000,5
chebytree,friedman1,5,0.9482456841285767,0.4990887695465133,0.3571274032452756,2.0078947078498564,3.2933633433461083,4.610464556686347,5.566510285862732,11.23060386357133,2.4254210829196716,2.248735746376225,0.008466666666666667,14.736172160653899,1.38981474879547,100,0.09296773016451729,3000,5
dt,friedman1,5,0.7520108920035297,2.0043213737826426,1.3697043397614383,0.0,0.0,3.7769648267555267,21.853850462172634,54.92193598564738,2.8504121377755482,11.1101622420539,0.08373333333333334,69.38501324749373,1.301378881608654,100,0.09296773016451729,3000,5
erbf,friedman1,5,0.9983533925414093,0.3008042304825299,0.1666356408345968,2.1222368744240594,3.437873490432756,4.705716619701416,5.538804181116232,6.937554501178016,2.378105576370753,1.6766396358032392,0.0004,7.762962712009786,1.414313585804273,100,0.09296773016451729,3000,5
rf,friedman1,5,0.8829699976775054,0.6078959710433895,0.38499992495455715,1.262771505012245,2.507136957638997,4.277907264285952,5.835346422724699,10.602944372221769,1.9000942957424634,2.091766360769193,0.007800000000000001,13.179960152152173,1.1464272088993939,100,0.09296773016451729,3000,5
ridge,friedman1,5,0.7416597863645437,0.2102895340225877,0.09915804928271733,1.4112312454656348,2.3102579876011013,2.9947832276787794,3.326922129823669,3.772544444395929,1.5415035060373956,1.0052173822091421,0.0,3.9799351665105163,1.2216928927387427,100,0.09327570245728908,3000,5
xgb,friedman1,5,0.9615898796172733,0.5748932495446051,0.33160955706069,2.6870335428470353,5.727336568823736,10.207377650589459,13.681181038299107,22.291930824435866,4.273370443690693,4.759648115202466,0.047400000000000005,28.057562336023175,1.3279260396957397,100,0.09296773016451729,3000,5
chebypoly,friedman1_d100,16,0.921738665710194,0.3428146235931785,0.19199934742064115,0.9991741123997475,1.728010712625221,2.461215974894503,2.9254846667672223,3.8525264543116577,1.189390848851645,0.906914372992133,0.0028666666666666667,4.711595508166345,1.362976039754146,100,0.2775956391451607,3000,5
chebytree,friedman1_d100,16,0.9458060505512854,0.5131651434270663,0.3478166518373206,1.0520234030383917,1.8313817971733435,2.7089172739551244,3.38251152407629,6.1889346067789734,1.3439589037073005,1.2808338985075607,0.019266666666666665,8.30598609504301,1.3880094459725358,100,0.2775956391451607,3000,5
dt,friedman1_d100,16,0.7364362630133846,2.0043213737826426,0.5306730983829132,0.0,0.0,5.7972899305875965,10.650081739040228,19.815629823744842,1.4216351845976283,4.0975602892451395,0.12199999999999997,23.487046159976266,1.2989470930094442,100,0.2775956391451607,3000,5
erbf,friedman1_d100,16,0.9983854844318018,0.36398638816036144,0.2083533349834537,1.056894166974745,1.832279099802116,2.6402737952863973,3.164376626066935,4.2971778390972615,1.2693892961251785,0.9908965010883524,0.0054,5.092514893322726,1.4171358331740636,100,0.2775956391451607,3000,5
rf,friedman1_d100,16,0.86470300341838,0.6249727471457188,0.37656837800789933,0.6338469984884619,1.335659290380121,2.4120431353707934,3.3539053262982095,5.8334999019915665,1.0249177639707543,1.211567438207464,0.03133333333333334,8.165108852648354,1.1707094753386011,100,0.2775956391451607,3000,5
ridge,friedman1_d100,16,0.7414619529575276,0.30880344600736026,0.16776149574310484,0.7317333179160526,1.2544158237056386,1.7456231315364907,2.0383006908022105,2.580988854381725,0.853586534711732,0.6243320938645353,6.666666666666667e-05,2.9594297812541246,1.222354084590469,100,0.2776739489064663,3000,5
xgb,friedman1_d100,16,0.9342705736772331,0.5227345860311323,0.28808055326982107,1.1670375666260995,2.5801760495370223,4.4840984188409525,5.911466574243397,8.830986653422768,1.8385636740286553,1.9753542188115545,0.08866666666666667,11.324874895963209,1.3052691221237183,100,0.2775956391451607,3000,5
chebypoly,healthcare_insurance,6,0.8335159176927546,0.4075625505953801,0.2499068060154408,18813.2416857415,49243.06037544073,70867.13183182628,96346.59336960499,126238.37291658367,30353.496948556443,31068.594319823336,0.41706666666666675,141460.4598032643,3327.271346026402,100,0.12858734868805352,3000,5
chebytree,healthcare_insurance,6,0.8565475057542222,0.8981001743816417,0.6699976633961081,1227.098788436583,2453.151508575645,4588.790191711587,6564.003460943752,26006.713441558764,2817.3132115912254,10556.583132658237,0.014533333333333334,25131.45200708582,3360.950739235804,100,0.12858734868805352,3000,5
dt,healthcare_insurance,6,0.8412249361780482,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,4169.08997087637,57743.65383111755,2072.679327880531,14859.006934889063,0.024933333333333335,60368.74327303995,3359.932260071707,100,0.12858734868805352,3000,5
erbf,healthcare_insurance,6,0.8396557011704282,0.6322638147228349,0.3448055448405575,4271.148650677117,10067.57084231046,21206.408882944426,30240.10974363739,46963.933053769804,8090.074189124879,10171.613081843834,0.09753333333333333,60408.28103801333,3326.4362138743613,100,0.12858734868805352,3000,5
rf,healthcare_insurance,6,0.8556976396030889,1.1999869828770264,0.7950077678529206,355.56140957302,1379.764442756681,3964.4475272067875,6948.985229286523,28837.729941558704,2056.5834068839035,8755.50779072929,0.009466666666666667,21139.326896561844,3271.9103318232737,100,0.12858734868805352,3000,5
ridge,healthcare_insurance,6,0.7349685111212297,0.26875313188516603,0.08937803179298667,2617.6442559040793,5316.052671315493,8083.1512065402185,9003.470428126899,9951.682494801853,3432.5346123051895,2797.3870572547266,0.0017333333333333333,10268.057210984905,3117.6131423996867,100,0.1280374929011649,3000,5
xgb,healthcare_insurance,6,0.8457153736772579,1.1679245251202934,0.4700568820588716,7028.701026321718,19634.86548005326,106195.66958823439,177103.5841137982,314300.7016939996,32022.916213669138,69347.56415212646,0.18693333333333334,468478.2646013798,3227.21337890625,100,0.12858734868805352,3000,5
chebypoly,house_16H,16,0.5084392557619979,0.7247123563850576,0.4291010815196802,0.28510874499623545,0.5730320482431084,1.163730885782768,1.7729230817612553,3.220719562528669,0.49816148246853054,0.7129087288366163,0.12925925925925924,3.8294408533676902,0.19477601507128348,270,0.14556522971599128,8100,5
chebytree,house_16H,16,0.5020234535375174,1.223150396042217,0.8204397713736962,0.28524676896013484,0.6107790638197784,1.7810934805514482,3.8498008055647484,13.601824754284294,0.9394090163970148,2.5755202057621696,0.15029629629629632,19.807266328467144,0.1992078446181367,270,0.14556522971599128,8100,5
dt,house_16H,16,0.42290211435688174,2.0043213737826426,0.6253948977241841,0.0,0.0,2.0999086354037106,4.280398571576373,9.116572453021366,0.6222539221257539,1.8507277464892014,0.14333333333333334,12.799673770385024,0.17872082478268886,270,0.14556522971599128,8100,5
erbf,house_16H,16,0.4910868255831143,0.5019085422991694,0.29360273106230983,0.14224770913529444,0.2806132001776887,0.4591382005782621,0.5868836180527506,0.9155980683658861,0.20172036451090786,0.19968267490720842,0.007925925925925927,1.1378387478588396,0.18825266407086874,270,0.14556522971599128,8100,5
rf,house_16H,16,0.48564013166020725,0.9655063406249477,0.5996949431694509,0.15725776556476895,0.43406932257763164,1.0694082653901753,1.8231478586324041,4.424614760678644,0.4408714838752439,0.8750626000686411,0.11041975308641976,6.2399271015912365,0.1643933246027915,270,0.14556522971599128,8100,5
ridge,house_16H,16,0.23607383358367132,0.3096114959943089,0.16353221380257138,0.1128070427355359,0.18873311569235673,0.26579088720568056,0.311212781394301,0.3891690674296521,0.13037142619307684,0.09405914646080707,0.012567901234567903,0.4474574700704882,0.1292049436815335,270,0.14568674528741526,8100,5
xgb,house_16H,16,0.5143194592257757,1.0831043374692848,0.7330765488758376,0.3050624959051703,0.888394120434316,2.142030791079074,4.183935736689395,12.581627879755281,1.002769932533256,2.4406529802522803,0.17874074074074073,18.02423595298458,0.19767281413078308,270,0.14556522971599128,8100,5
chebypoly,house_sales,14,0.8458885217216355,0.594789702182606,0.36522701939614627,0.13757050718508113,0.2566922413467424,0.5173116702162044,0.8506108255324925,2.3631727421369595,0.25435385564081614,0.47283981156173754,0.037208672086720865,2.9115286125898776,0.1463366282654493,246,0.16005153135985792,7380,5
chebytree,house_sales,14,0.8523647081553122,0.8573393861908143,0.5245212992204339,0.340085009348985,1.0069313660664332,3.285787727022613,5.39143809774813,13.286978352800949,1.2038213786063987,2.5176574564616936,0.2114363143631436,17.71898487346163,0.14687712095759178,246,0.16005153135985792,7380,5
dt,house_sales,14,0.7903936510785013,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,0.7931715747474156,2.176335747439518,0.09943888586146896,0.4237109940197887,0.04829268292682927,2.972009755228579,0.14192380463578524,246,0.16005153135985792,7380,5
erbf,house_sales,14,0.8705898857958214,0.5570986090311617,0.324095908210702,0.07253385634320927,0.14004238136533292,0.24354394986255593,0.3279840795364327,0.5186268186500488,0.10611288832272277,0.10953181330377956,0.0025203252032520323,0.6473681524346867,0.14775337268393526,246,0.16005153135985792,7380,5
rf,house_sales,14,0.8385541542409769,0.999401752414801,0.665615456345606,0.031324315712847176,0.07972855284800685,0.1830350486817062,0.30222992611738625,0.8814241782399233,0.0805384171778192,0.16806076215068289,0.011734417344173442,1.2048668320501728,0.1371644829331086,246,0.16005153135985792,7380,5
ridge,house_sales,14,0.7463084885312327,0.30930879562475555,0.16169008293216483,0.06300209863282015,0.10948642277816774,0.15471855765403025,0.18201915357983892,0.22552481027370086,0.07429304438316997,0.05536741543857311,0.0022222222222222222,0.2540957670162275,0.13651674284530102,246,0.15971511196777102,7380,5
xgb,house_sales,14,0.8761199150084795,0.5227867418538449,0.2995231763202745,0.31927654492392155,0.6614959896151841,1.1218699500328282,1.4624114294156587,2.2585247908237167,0.47351114196670174,0.5018295306331553,0.14178861788617886,2.887741970204156,0.1487434208393097,246,0.16005153135985792,7380,5
chebypoly,lipophilicity,13,0.3337110563141293,0.5208236893088962,0.33350511232250535,0.467472254275701,0.8422339282327815,1.311901964742558,1.7045666466508755,2.9304941823697988,0.6282888250905948,0.6624330769584222,0.06307692307692307,3.339843832625874,0.24538702372580548,104,0.14218564623850766,3120,5
chebytree,lipophilicity,13,0.33123120920077753,0.9363052350901165,0.698932466570992,0.28918918132523114,0.6440337379737275,1.382092378089933,2.053579559549127,6.162126767879941,0.6309109234169044,1.2645934888050614,0.07153846153846154,6.904594692905945,0.22699612401802058,104,0.14218564623850766,3120,5
dt,lipophilicity,13,0.29546816897914396,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,0.4789629582479004,5.594173807205571,0.18854642997402493,1.0642937117030542,0.038974358974358976,7.073931586422544,0.21749846245040888,104,0.14218564623850766,3120,5
erbf,lipophilicity,13,0.3894009326053703,0.41528940086466576,0.23755957661647434,0.29812684043970317,0.5386591173425254,0.8182911761990315,1.002935612198953,1.425576498121052,0.3773586327623832,0.3191636459917394,0.009679487179487179,1.6614388042425705,0.2430453878976863,104,0.14218564623850766,3120,5
rf,lipophilicity,13,0.3991008266524082,0.957447162229181,0.6480740957515148,0.10844215507440827,0.2682590299779333,0.5764532596477056,0.9095004504872419,2.704971621152527,0.25808801393691094,0.5402428306720215,0.022371794871794873,2.8152267791930625,0.20623589160540265,104,0.14218564623850766,3120,5
ridge,lipophilicity,13,0.24971980244515576,0.3224165989182253,0.17050856043086007,0.18452016823632286,0.3120550161905967,0.4468759387990744,0.5214358968867406,0.667062846422507,0.2155426624092689,0.15955930311176283,0.004935897435897436,0.7751527448427039,0.1824680119595137,104,0.14216100410810242,3120,5
